Threshold,Accuracy,Precision,Recall,F1 Score,Method,Category
0.47000000000000003,0.55,1.0,0.5,0.6666666666666666,lch,Dangerous
0.48,0.45,1.0,0.3888888888888889,0.56,lch,Dangerous
0.49,0.45,1.0,0.3888888888888889,0.56,lch,Dangerous
0.5,0.45,1.0,0.3888888888888889,0.56,lch,Dangerous
0.51,0.4,1.0,0.3333333333333333,0.5,lch,Dangerous
0.52,0.35,1.0,0.2777777777777778,0.4347826086956522,lch,Dangerous
0.53,0.35,1.0,0.2777777777777778,0.4347826086956522,lch,Dangerous
0.54,0.35,1.0,0.2777777777777778,0.4347826086956522,lch,Dangerous
0.55,0.3,1.0,0.2222222222222222,0.3636363636363636,lch,Dangerous
0.56,0.25,1.0,0.16666666666666666,0.2857142857142857,lch,Dangerous
0.5700000000000001,0.15,1.0,0.05555555555555555,0.10526315789473684,lch,Dangerous
0.58,0.15,1.0,0.05555555555555555,0.10526315789473684,lch,Dangerous
0.59,0.15,1.0,0.05555555555555555,0.10526315789473684,lch,Dangerous
0.6,0.15,1.0,0.05555555555555555,0.10526315789473684,lch,Dangerous
0.61,0.1,0.0,0.0,0.0,lch,Dangerous
0.62,0.1,0.0,0.0,0.0,lch,Dangerous
0.63,0.1,0.0,0.0,0.0,lch,Dangerous
0.64,0.1,0.0,0.0,0.0,lch,Dangerous
0.65,0.1,0.0,0.0,0.0,lch,Dangerous
0.66,0.1,0.0,0.0,0.0,lch,Dangerous
0.67,0.1,0.0,0.0,0.0,lch,Dangerous
0.68,0.1,0.0,0.0,0.0,lch,Dangerous
0.6900000000000001,0.1,0.0,0.0,0.0,lch,Dangerous
0.7000000000000001,0.1,0.0,0.0,0.0,lch,Dangerous
0.71,0.1,0.0,0.0,0.0,lch,Dangerous
0.72,0.1,0.0,0.0,0.0,lch,Dangerous
0.73,0.1,0.0,0.0,0.0,lch,Dangerous
0.74,0.1,0.0,0.0,0.0,lch,Dangerous
0.75,0.1,0.0,0.0,0.0,lch,Dangerous
0.76,0.1,0.0,0.0,0.0,lch,Dangerous
0.77,0.1,0.0,0.0,0.0,lch,Dangerous
0.78,0.1,0.0,0.0,0.0,lch,Dangerous
0.79,0.1,0.0,0.0,0.0,lch,Dangerous
0.8,0.1,0.0,0.0,0.0,lch,Dangerous
0.81,0.1,0.0,0.0,0.0,lch,Dangerous
0.8200000000000001,0.1,0.0,0.0,0.0,lch,Dangerous
0.8300000000000001,0.1,0.0,0.0,0.0,lch,Dangerous
0.84,0.1,0.0,0.0,0.0,lch,Dangerous
0.85,0.1,0.0,0.0,0.0,lch,Dangerous
0.86,0.1,0.0,0.0,0.0,lch,Dangerous
0.87,0.1,0.0,0.0,0.0,lch,Dangerous
0.88,0.1,0.0,0.0,0.0,lch,Dangerous
0.89,0.1,0.0,0.0,0.0,lch,Dangerous
0.9,0.1,0.0,0.0,0.0,lch,Dangerous
0.91,0.1,0.0,0.0,0.0,lch,Dangerous
0.92,0.1,0.0,0.0,0.0,lch,Dangerous
0.93,0.1,0.0,0.0,0.0,lch,Dangerous
0.9400000000000001,0.1,0.0,0.0,0.0,lch,Dangerous
0.9500000000000001,0.1,0.0,0.0,0.0,lch,Dangerous
0.96,0.1,0.0,0.0,0.0,lch,Dangerous
0.97,0.1,0.0,0.0,0.0,lch,Dangerous
0.98,0.1,0.0,0.0,0.0,lch,Dangerous
0.99,0.1,0.0,0.0,0.0,lch,Dangerous
1.0,0.1,0.0,0.0,0.0,lch,Dangerous
